CAR_ID,FAILURE_TYPE,ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE
5817A0DA,Engine Overheating,6306.1,1392.7,7.7,19.633,32.909,124.0,-1.5625,-1.68298,39.749,60.397,59.733,19.668,31.765,19.068,1.17,100.127,0.881,44.4,3.729,536.825,375.17,13.598,16.036
7D7D6880,Healthy,5928.4,1416.9,0.0,22.248,59.861,80.2,3.06328,2.14945,36.492,64.617,56.221,16.078,38.796,15.566,1.004,100.798,0.0,39.2,9.732,496.428,482.156,14.029,0.0
9C12D799,Thermostat Stuck Open,4612.7,1236.9,0.0,17.226,39.183,49.0,-3.92271,-13.66454,30.408,17.597,54.894,19.796,33.602,24.699,1.124,100.0,4.66,36.3,4.314,424.887,293.829,13.356,34.428
20CA05D6,Thermostat Stuck Open,666.7,1065.3,38.7,18.774,14.068,60.7,-7.84137,-6.41169,34.899,47.287,59.833,21.334,35.171,15.97,1.111,100.0,1.733,38.4,16.245,443.7,307.938,14.076,16.647
5E27343C,Thermostat Stuck Open,7121.6,1732.7,20.3,20.004,60.08,66.6,-12.38528,-7.46067,26.467,11.128,59.329,24.399,36.77,17.747,1.177,100.0,2.291,30.7,27.018,446.955,310.38,13.884,1.349
C91D81B2,Engine Overheating,7085.9,639.9,12.6,15.002,44.591,117.5,0.90502,0.30279,33.424,73.001,50.992,16.945,34.73,19.724,1.114,100.648,0.0,51.2,-6.547,534.609,373.619,13.626,7.989
BDB6DAC8,Crankshaft Position Sensor Failure,1956.9,41.6,0.0,21.576,23.143,1.9,2.37594,49.61394,44.567,60.582,54.351,20.803,39.376,16.888,0.808,100.801,1.89,45.8,281.569,575.596,407.085,80.792,45.604
C31BF7B8,EVAP System Fault,7141.1,1598.3,34.0,20.329,30.705,64.3,5.64696,-1.08678,21.356,26.893,47.118,16.078,35.061,21.108,1.007,101.779,0.635,34.3,16.362,485.168,522.4,14.034,0.0
6C713143,MAP Sensor Failure,3371.2,1883.2,32.4,18.98,22.491,59.0,0.27985,-3.62197,14.61,41.853,56.114,21.469,36.606,14.254,0.977,100.731,0.21,45.3,8.925,619.313,398.635,13.731,2.642
414566AB,Thermostat Stuck Open,1905.2,1512.3,51.0,22.745,55.693,47.8,-12.7825,-5.22562,52.846,35.882,54.728,23.257,31.765,15.729,1.103,101.399,0.0,45.1,13.974,423.211,292.572,13.954,90.051
505E4E6D,Thermostat Stuck Open,6272.9,1704.8,13.3,19.938,15.815,44.5,-11.57292,-11.89733,26.473,56.027,54.179,19.892,34.942,20.272,1.146,100.0,3.268,45.9,6.553,410.501,283.039,13.87,68.482
0C482A01,Throttle Body Fault,4590.6,1719.9,10.7,48.034,72.667,80.0,2.93464,-9.60274,33.915,36.259,30.018,21.306,37.727,27.69,1.009,100.0,0.0,36.1,9.406,561.373,334.09,13.61,42.111
1280C5F1,O2 Sensor Failure,5106.3,1275.1,33.4,16.764,38.498,65.4,10.14994,30.26511,19.905,53.801,49.257,23.982,42.533,13.333,0.917,100.0,1.501,48.5,8.215,336.293,230.489,14.175,29.772
90934C94,O2 Sensor Failure,5199.7,977.2,48.9,13.432,62.497,91.0,20.22603,26.12499,37.797,67.695,53.983,24.002,31.765,17.799,0.835,101.169,0.0,28.4,2.605,623.881,187.296,13.815,30.152
58546221,Transmission Slip,6735.4,2421.9,17.7,19.136,94.204,75.3,3.04495,0.39621,30.45,52.055,52.306,19.031,33.402,13.607,0.953,100.883,0.0,43.1,4.109,457.175,416.479,13.972,0.0
A1ACB425,Throttle Body Fault,685.2,1817.6,25.0,36.347,37.232,66.0,0.56167,-9.59451,33.33,44.334,47.564,16.911,35.032,8.938,1.002,100.456,1.688,38.8,19.474,484.17,321.957,14.01,82.261
171572B0,O2 Sensor Failure,1250.5,1162.4,29.8,15.877,28.89,75.8,14.633,39.96706,18.0,56.533,52.183,22.634,31.765,19.48,0.925,101.575,0.0,51.9,25.805,417.884,336.766,13.834,34.175
C9016228,Throttle Body Fault,4225.6,1725.1,7.1,0.0,46.382,87.3,1.62106,4.96515,20.142,30.634,77.991,19.821,33.925,19.487,0.988,102.0,2.007,28.5,14.604,366.099,468.099,13.424,0.0
78D94912,Throttle Body Fault,1958.7,1845.5,38.9,0.0,46.544,70.0,-0.03306,6.32312,35.886,78.916,73.672,22.84,34.184,27.281,0.993,101.753,3.182,42.9,24.282,418.259,304.772,13.555,90.398
9CB73D7F,O2 Sensor Failure,4898.5,1534.1,43.9,17.574,14.916,65.8,21.46878,43.99811,23.563,68.115,58.251,21.663,36.185,20.674,0.892,101.919,0.0,39.6,12.855,586.985,303.1,14.092,30.982
02DBA0E2,Healthy,2285.3,1357.9,36.1,21.97,41.321,89.4,2.37557,4.67765,18.0,66.702,55.112,21.185,35.665,19.373,1.005,101.17,6.376,49.8,29.542,435.495,393.442,13.641,57.203
9F889129,Catalytic Converter Failure,5383.0,1416.0,47.9,19.807,53.614,89.9,1.76409,-6.36924,27.063,43.571,53.132,17.808,36.297,16.665,0.994,100.997,3.145,51.7,25.638,454.207,426.004,13.618,25.687
1C429EE7,Catalytic Converter Failure,6680.3,1441.5,33.2,18.799,45.287,84.0,3.88894,-3.0374,52.824,53.02,47.508,16.078,42.024,18.742,1.023,100.541,2.88,43.3,16.108,495.581,462.178,14.049,0.0
D3465025,O2 Sensor Failure,630.2,427.4,4.2,22.951,16.843,69.2,13.63968,25.46738,31.837,18.218,54.752,19.396,36.777,19.8,0.837,100.614,0.0,43.0,10.438,631.942,288.962,13.994,85.284
7B9627E9,Throttle Body Fault,3247.2,1629.3,11.6,0.0,57.2,58.6,0.55529,15.70823,47.767,30.825,69.967,26.421,34.974,5.622,1.0,100.489,1.306,32.1,15.374,643.782,202.773,14.082,9.8
01DA385D,Throttle Body Fault,715.7,993.4,18.5,36.479,54.186,67.9,5.18171,14.73078,39.877,31.415,41.931,16.078,31.765,8.846,0.999,100.0,0.0,30.0,3.91,422.841,239.78,13.699,45.945
DFE264F2,Thermostat Stuck Open,4183.0,1144.8,20.7,15.839,0.0,49.5,-11.00168,-13.8145,21.599,31.131,50.196,23.094,35.338,23.539,1.065,101.548,1.473,52.4,21.26,428.847,296.799,13.619,39.721
90F7E7F7,Crankshaft Position Sensor Failure,6221.5,56.5,10.3,13.333,24.199,-6.8,0.91859,18.40742,48.749,39.886,51.468,25.016,40.72,22.508,1.289,101.097,3.476,38.5,382.191,495.96,284.393,0.106,0.0
759DEB89,Healthy,4780.2,1700.5,21.3,18.254,33.291,55.8,1.40525,-1.55542,29.209,48.281,53.175,22.95,37.279,14.751,0.995,100.391,0.0,38.4,13.395,529.242,433.04,13.899,14.053
D1407C5E,Throttle Body Fault,4044.4,1139.8,20.1,42.524,78.745,91.0,3.30909,-12.90003,54.514,73.903,39.146,16.078,31.765,15.368,0.981,100.321,0.0,54.1,-5.366,556.934,320.472,13.869,54.869
95979E6B,Thermostat Stuck Open,2285.0,1857.9,31.3,23.895,55.237,48.0,-6.32387,-16.86015,25.385,43.989,51.307,20.483,32.643,15.827,1.087,101.573,1.398,52.0,9.745,410.917,283.351,13.511,47.641
0435D1AA,EVAP System Fault,3632.3,1054.2,22.5,17.529,29.146,71.1,4.20931,-2.91299,59.768,38.935,54.446,16.29,31.765,16.092,0.986,100.115,2.956,35.8,1.544,526.775,412.108,13.807,0.0
0EE10B4B,O2 Sensor Failure,7050.0,1763.0,38.8,17.588,36.669,52.5,13.17524,39.36843,47.524,38.053,50.577,26.938,32.279,16.275,0.913,100.0,3.257,55.0,21.416,541.487,359.35,13.706,66.04
4BCD2B7D,Healthy,694.8,854.3,52.8,15.767,51.825,54.0,4.47748,2.48638,30.91,55.464,56.303,17.694,34.97,21.762,0.992,100.042,0.0,34.3,13.375,424.918,343.982,13.753,62.136
20CC6668,Healthy,6683.2,1331.4,18.7,21.428,48.523,77.9,1.40232,-1.97707,30.105,31.261,51.935,21.354,39.976,21.481,1.0,101.234,2.39,29.0,23.874,345.705,260.709,13.771,53.282
E2B72E19,Engine Overheating,925.2,1640.7,3.5,19.38,33.177,128.8,1.2939,3.01946,34.132,60.209,51.744,23.798,44.616,24.51,1.106,100.0,0.366,35.9,1.23,548.908,383.629,14.067,9.785
EA21081D,Healthy,1180.3,1827.4,0.0,23.554,16.839,91.0,3.03987,1.91946,24.556,45.581,57.272,16.078,33.033,17.112,0.994,100.191,3.505,36.8,-17.367,602.177,311.784,14.04,0.0
B860FC68,EVAP System Fault,2563.1,1294.1,8.8,21.463,23.576,74.2,9.27108,-12.76233,40.591,28.897,50.139,17.514,33.082,23.548,0.982,100.177,1.677,46.0,29.631,547.41,316.291,14.049,0.0
5B558F77,Crankshaft Position Sensor Failure,6913.5,70.4,49.2,22.625,0.797,-2.8,0.73578,98.37899,18.487,49.758,51.498,19.793,31.765,20.353,1.055,100.878,3.544,32.0,462.915,436.777,323.467,56.368,49.44
624A0131,EVAP System Fault,6380.9,880.3,19.2,22.074,59.491,69.5,2.8151,-3.05339,44.746,43.759,54.286,16.212,31.765,18.765,0.992,100.0,0.701,36.7,17.378,412.334,399.085,13.649,0.0
E38684E4,Catalytic Converter Failure,900.5,1133.5,45.2,18.542,36.26,82.6,0.78732,-2.91284,25.289,17.102,55.107,19.4,38.242,18.02,1.002,100.946,5.4,43.9,10.594,505.64,487.506,13.487,6.652
0C2F42C6,Healthy,2954.0,1730.5,40.1,22.735,32.015,70.9,1.8556,1.44537,54.484,31.735,49.79,16.078,40.485,18.646,0.994,100.331,6.696,26.0,6.138,437.024,291.568,14.017,48.529
239336D6,Healthy,851.6,1129.4,20.5,16.95,26.396,75.5,3.21718,-3.28917,18.0,75.063,54.37,22.252,31.765,19.42,1.001,100.935,5.445,39.2,11.38,259.288,192.222,13.787,2.633
DB3A3189,Crankshaft Position Sensor Failure,1291.0,47.4,13.8,18.111,21.703,1.0,0.93475,37.48346,20.488,41.956,52.073,19.896,32.947,19.092,0.868,100.151,0.0,38.1,589.56,571.613,282.432,48.968,68.734
339067B3,Engine Overheating,7157.5,1640.3,61.1,19.878,30.347,141.6,0.30144,-0.22119,18.0,64.937,48.942,19.392,34.035,20.932,1.136,100.0,0.299,46.8,-2.69,609.197,425.831,13.44,0.0
3105DF24,Catalytic Converter Failure,3214.7,1460.6,1.8,22.735,26.683,25.8,1.55304,-3.59436,31.414,54.129,47.27,16.244,35.34,22.534,0.989,102.0,2.34,31.3,8.822,319.41,290.048,13.546,56.784
901200D6,Engine Overheating,2639.3,1856.4,53.6,22.065,38.517,122.0,1.48176,-3.62737,53.888,39.353,55.812,16.078,36.958,22.297,1.06,100.499,5.101,33.6,3.003,557.455,389.611,13.124,19.518
651B5933,Alternator Failure,6628.6,1501.1,28.3,7.443,54.571,91.0,1.24307,2.67603,53.429,57.732,51.658,19.567,39.056,12.097,1.013,100.671,0.095,44.8,12.193,262.421,468.797,11.394,0.0
17711BAD,Throttle Body Fault,2750.5,400.0,37.5,0.0,45.492,66.5,-0.24989,5.70493,42.004,58.519,64.983,18.939,39.146,15.6,1.0,100.391,0.792,41.6,10.153,476.652,476.632,13.74,44.474
A3F74738,Throttle Body Fault,4763.8,1988.0,22.9,0.0,28.752,73.1,1.8668,6.16037,18.0,67.715,74.83,16.078,31.765,10.493,1.001,100.559,0.0,36.6,22.212,549.49,376.951,13.819,30.874
22FC821C,Crankshaft Position Sensor Failure,3493.3,40.3,33.0,17.143,2.311,-1.6,4.34669,55.31455,36.313,24.497,47.059,16.182,33.8,24.031,1.114,100.0,4.547,39.4,609.884,442.128,482.719,36.637,1.784
9D748DE8,Throttle Body Fault,973.6,1067.4,60.4,52.253,21.147,64.3,0.98763,3.82969,26.513,53.983,24.536,18.777,39.169,25.576,0.997,101.135,1.762,39.4,14.821,547.335,321.67,13.762,13.263
BF8E0A38,Transmission Slip,1264.1,3234.1,17.9,19.146,91.872,91.0,1.33439,0.52278,32.224,52.834,53.89,20.664,31.765,20.972,0.962,100.941,3.549,43.4,4.371,535.226,368.913,13.359,29.305
838A4FDB,Catalytic Converter Failure,2983.5,918.7,28.4,22.224,41.09,91.0,1.51118,-2.52419,59.155,54.021,56.461,17.754,44.422,16.732,1.005,101.244,0.0,55.0,1.258,582.485,526.326,14.219,0.0
F800793E,Alternator Failure,1049.7,1576.5,32.8,22.48,0.0,72.0,3.18059,6.02405,31.997,43.05,47.059,27.422,34.313,32.291,0.989,100.078,0.0,46.9,8.028,581.295,203.653,10.868,33.648
B3D86B17,EVAP System Fault,1533.7,1704.4,20.2,17.212,48.631,78.0,4.72037,5.07135,42.279,14.224,55.054,21.176,35.748,21.658,0.99,100.656,0.0,40.9,-9.949,498.579,404.82,14.065,0.0
743ACB0C,Throttle Body Fault,6248.4,1068.2,39.7,0.0,57.685,85.0,0.71485,10.60298,32.733,45.342,71.673,17.512,32.69,4.181,1.015,102.0,0.0,39.4,13.252,505.689,315.913,14.025,3.743
DFEB674C,Thermostat Stuck Open,1639.2,1351.6,9.9,20.045,24.476,46.3,-5.69661,-5.31989,58.557,55.174,53.348,19.163,41.485,17.184,1.097,100.0,1.94,55.0,5.504,403.936,278.115,13.984,57.314
26501F98,O2 Sensor Failure,5782.3,1106.5,33.1,20.516,52.13,91.0,16.72006,32.53706,41.806,25.858,53.225,18.794,38.837,22.84,0.901,100.0,0.0,41.4,6.468,679.042,489.096,14.272,0.0
B456C284,O2 Sensor Failure,1813.2,1495.9,22.6,20.764,24.878,72.6,20.99736,40.29992,29.113,31.117,50.627,18.735,38.333,24.104,0.904,100.749,0.03,40.6,-7.307,480.755,332.374,13.834,53.16
865D3C6E,Alternator Failure,4274.0,2165.5,16.7,29.747,23.804,79.1,2.05769,0.46919,48.929,63.868,54.079,23.777,36.251,16.911,0.986,100.0,1.253,43.9,16.853,438.858,377.422,10.976,0.0
23EBCB89,Throttle Body Fault,2878.9,952.8,1.6,42.124,11.867,72.4,3.49967,15.72097,18.0,50.619,30.468,16.078,33.327,19.405,1.002,101.348,5.522,52.3,-0.089,472.539,340.022,13.873,26.204
AF03BB7D,Engine Overheating,1603.8,1454.6,51.0,21.278,53.353,125.5,4.22309,-5.9399,20.719,51.085,48.666,21.268,34.714,19.953,1.163,100.691,0.0,27.5,-2.727,539.514,377.053,13.804,6.7
205332C5,MAP Sensor Failure,4609.6,1294.9,20.5,20.523,99.711,55.1,-11.7063,-24.11696,103.877,88.519,48.804,24.75,35.342,17.769,1.0,100.543,2.436,35.7,12.229,503.439,522.4,14.16,40.1
6C095CD0,Engine Overheating,2329.3,1749.3,40.4,26.039,47.577,121.9,1.07819,-3.97573,54.718,38.251,54.387,22.838,36.133,23.805,1.176,100.11,2.057,45.7,-0.511,543.767,380.03,13.556,37.288
CBEA961D,Catalytic Converter Failure,2913.5,1923.9,26.8,19.92,38.815,91.0,1.13893,-1.09041,47.854,43.791,55.948,16.078,31.765,19.926,1.01,100.125,1.429,46.9,14.309,468.347,413.502,13.375,29.705
D92F2F84,EVAP System Fault,1231.3,1809.2,44.3,19.777,23.743,78.4,4.58835,4.12343,18.0,61.439,53.056,16.078,33.055,19.235,0.99,100.714,0.0,43.2,16.739,504.115,387.564,13.913,0.0
804BA768,Throttle Body Fault,1876.8,400.0,73.8,0.0,35.791,62.4,3.13708,-5.00357,36.335,49.104,75.161,20.796,36.297,15.175,1.019,100.514,3.61,41.5,11.353,560.369,218.347,13.627,50.886
C0CC1156,Alternator Failure,2236.4,1475.9,63.7,18.839,12.972,76.7,-1.08415,-4.17635,42.116,23.894,53.789,21.757,32.829,26.086,0.993,100.473,1.796,41.7,12.591,410.223,522.4,10.682,35.856
B0E667DF,Catalytic Converter Failure,5237.3,1388.8,23.7,22.966,31.799,39.7,2.14033,-2.18955,43.244,21.825,51.36,16.078,31.765,20.302,0.993,100.308,0.952,42.4,14.401,533.851,505.869,14.026,79.21
E7F35535,Transmission Slip,2159.9,2729.1,26.6,17.462,98.308,91.0,2.14403,-5.71637,49.301,32.898,54.988,21.203,34.199,17.187,0.938,101.126,0.653,41.4,12.179,582.273,401.495,13.803,42.897
743193FA,Crankshaft Position Sensor Failure,2754.3,14.1,36.5,20.991,11.185,-1.9,1.3394,96.16107,54.135,40.282,55.364,21.362,38.242,21.04,1.02,100.495,1.507,38.9,585.735,343.46,384.877,35.942,19.072
3C69C726,MAP Sensor Failure,2006.2,1777.1,26.9,16.457,80.78,91.0,0.54313,-16.42989,50.546,52.379,57.945,16.078,31.765,14.178,1.001,101.342,3.563,43.1,25.0,513.422,522.4,13.743,0.0
E586D438,Healthy,153.9,1222.6,0.0,22.367,43.7,85.1,0.14421,2.57087,38.95,19.78,48.781,16.484,33.868,14.129,1.003,100.0,0.0,47.3,25.982,356.203,167.863,13.905,0.0
3BF32869,Thermostat Stuck Open,3745.3,1344.2,26.3,14.096,32.367,67.6,-11.16051,-11.99208,18.0,51.439,48.946,16.078,37.587,15.147,1.163,101.335,6.006,39.4,24.471,450.0,316.149,13.684,44.482
175B402C,O2 Sensor Failure,4980.5,1135.8,30.8,15.791,18.36,46.7,15.79239,29.78831,32.108,49.455,50.954,16.078,43.062,24.671,0.849,100.0,2.665,44.1,-2.184,499.911,390.842,13.524,72.003
1EE1F77B,Transmission Slip,5440.4,2669.8,0.0,21.87,91.689,67.7,0.82729,-0.23305,55.133,49.74,53.278,16.078,39.114,23.547,0.945,100.0,0.794,46.3,21.267,519.922,258.568,13.921,81.245
118B4F7B,Engine Overheating,2406.0,1342.6,44.7,16.732,26.906,138.6,1.89647,-1.34749,40.854,57.108,53.35,22.149,35.177,23.871,1.088,100.102,0.0,34.0,4.168,567.399,396.573,13.89,29.053
E6EBC337,EVAP System Fault,6287.4,1264.8,31.9,16.121,40.246,83.5,5.59495,-4.86165,61.848,31.592,49.283,25.741,36.587,13.601,1.001,101.612,3.463,51.7,-2.148,498.81,440.073,13.82,0.0
A42C68B1,MAP Sensor Failure,12.9,1297.7,0.0,20.642,90.001,91.0,-8.03627,-17.21023,103.67,47.998,51.681,23.064,31.765,19.324,0.988,100.29,0.0,53.1,19.375,252.81,412.22,13.97,74.084
1E072AE4,Transmission Slip,6032.0,2870.8,16.4,20.056,88.009,84.8,2.7902,-0.42962,18.0,26.766,51.973,16.078,35.905,19.006,0.961,101.112,5.293,52.3,10.681,457.623,467.892,13.524,75.593
CB66A0A8,Healthy,1035.6,1602.1,23.3,20.608,7.38,74.1,1.94108,0.94442,31.668,40.989,50.7,16.078,32.513,19.129,1.009,100.788,1.798,29.9,18.453,384.888,303.347,13.501,23.832
DB5E15AE,Healthy,90.2,1791.1,12.8,20.668,23.585,79.5,-1.5625,-4.492,18.833,73.615,59.944,21.656,36.911,17.861,0.998,101.048,0.519,43.4,-5.11,514.569,408.549,13.539,99.135
59A437EF,MAP Sensor Failure,658.6,846.9,41.1,27.928,10.127,57.9,14.56095,16.53153,18.29,10.319,50.515,16.078,34.707,20.778,0.994,100.744,4.402,52.0,15.67,377.835,316.906,14.112,0.0
74473765,EVAP System Fault,3175.7,893.7,34.6,21.476,84.365,77.8,7.52509,-17.47996,58.422,60.327,53.486,17.264,33.044,20.778,0.995,100.0,0.439,28.4,-1.816,507.088,419.112,13.893,0.0
305E0BEB,Healthy,5351.4,1610.7,44.9,23.898,17.37,53.2,0.58956,-2.70721,38.385,55.395,55.298,18.775,38.177,18.479,0.99,100.0,0.0,40.5,-1.94,540.809,355.601,14.266,55.522
51FD26F1,MAP Sensor Failure,1445.6,1221.0,33.5,16.331,88.285,91.0,-14.1913,-23.37087,101.302,58.679,47.059,16.078,37.032,21.896,1.001,100.001,3.104,45.5,12.209,515.223,504.154,13.597,0.0
80289F77,Engine Overheating,5108.7,1280.1,17.3,21.403,42.586,123.2,1.90664,-2.85014,50.105,63.912,57.293,20.163,35.158,18.655,1.164,100.0,0.301,39.1,-0.015,559.782,391.24,14.115,74.457
5673B6DB,Throttle Body Fault,4648.5,762.4,2.0,54.816,39.309,65.1,1.75276,-9.64284,27.331,89.412,17.161,17.096,38.256,22.748,1.01,101.727,0.0,51.2,29.875,294.645,407.516,13.806,64.468
EE7CD718,O2 Sensor Failure,6879.5,1328.3,0.0,19.789,43.034,87.0,16.60664,35.94469,27.527,38.878,47.861,16.078,36.636,20.636,0.833,100.391,0.54,42.4,-9.357,662.739,478.974,13.962,29.13
1D06D412,Catalytic Converter Failure,2366.7,927.4,31.4,15.69,49.111,72.9,4.68392,0.45846,42.113,65.78,52.65,25.792,35.932,17.643,0.998,100.0,2.361,36.4,5.608,556.966,537.666,13.879,0.0
6BC1BF3A,Throttle Body Fault,1864.3,1734.9,33.6,55.169,36.45,72.1,2.19294,-6.00626,53.832,52.776,22.801,19.416,31.851,25.89,0.997,100.876,0.0,49.6,10.283,511.284,383.138,13.451,23.395
2732ACE1,Thermostat Stuck Open,6980.6,1456.6,21.1,17.679,28.164,46.2,-13.5934,-5.82073,27.562,44.139,47.205,19.133,34.008,14.382,1.136,100.554,2.362,36.6,24.048,404.894,278.833,13.474,4.65
0EC79F3E,Transmission Slip,3383.7,3148.7,47.3,18.32,96.409,46.6,2.13603,-5.10961,57.192,45.084,51.636,16.078,42.598,17.109,0.974,101.423,0.0,40.3,13.899,418.416,285.436,13.834,18.134
416B9471,Throttle Body Fault,1672.4,1922.3,0.4,43.842,31.498,68.9,4.0641,8.25334,18.0,58.844,30.431,16.078,32.951,34.961,1.008,101.022,1.424,36.5,3.789,383.147,359.153,13.894,2.14
BC15BA4E,Catalytic Converter Failure,1525.1,2233.2,9.7,16.404,48.727,91.0,2.14225,-2.36844,55.443,51.731,50.722,16.078,38.911,19.729,0.996,100.0,1.221,42.6,5.196,554.929,525.873,14.375,52.982
88D2C4AD,Thermostat Stuck Open,1640.4,1393.3,12.6,24.746,69.304,54.9,-5.06353,-11.2997,18.0,63.034,47.059,16.078,34.433,15.6,1.077,100.115,5.331,37.7,14.388,418.562,289.085,13.881,60.021
24E240FA,Crankshaft Position Sensor Failure,616.0,60.7,11.5,23.597,15.766,-4.0,3.05413,98.34644,50.879,42.703,47.059,17.519,37.057,24.746,1.154,100.494,0.0,50.7,554.869,621.839,252.19,1.052,36.463
AD4B0D12,Healthy,6519.0,1670.1,26.5,22.857,40.265,65.5,3.56971,-4.20857,28.879,36.048,52.046,21.397,40.962,18.786,0.974,101.978,0.247,35.0,28.767,639.045,259.283,13.636,31.194
1D8D2638,Throttle Body Fault,7105.4,1337.0,30.9,0.0,10.879,91.0,-0.03375,3.26641,37.403,51.174,70.735,16.078,33.984,25.139,1.003,101.766,1.407,34.3,8.53,487.525,403.704,13.505,54.054
5C07690E,Catalytic Converter Failure,4056.6,1129.5,3.2,22.782,38.609,59.3,1.9099,1.2653,31.648,19.4,56.827,19.789,31.765,17.753,0.989,100.93,0.0,53.4,12.546,165.91,180.0,14.106,100.0
000FD288,MAP Sensor Failure,6684.5,1650.9,0.7,22.42,66.461,52.9,3.68703,11.91473,29.505,45.128,54.66,16.938,37.055,17.412,0.999,102.0,1.984,48.9,14.861,616.252,317.203,13.814,36.66
A3763566,Crankshaft Position Sensor Failure,2052.7,34.8,17.0,17.233,22.728,-2.1,0.53882,98.18255,47.705,14.778,47.059,21.247,31.765,17.006,1.108,100.279,0.0,46.1,526.267,408.418,340.837,49.102,0.0
450F8A43,Crankshaft Position Sensor Failure,1336.9,18.7,23.3,13.37,22.708,-6.8,1.235,27.71215,33.712,54.389,47.059,21.732,32.166,18.765,0.72,100.061,0.0,40.1,310.246,364.257,430.386,24.811,85.674
0EB5A29F,Transmission Slip,6221.7,3963.4,34.6,21.285,94.822,74.3,0.78649,2.45355,28.311,57.04,54.231,21.946,35.345,21.99,0.962,100.173,0.01,39.2,19.334,331.614,242.348,13.848,43.139
035F0FD2,Alternator Failure,288.7,1701.7,16.2,17.768,65.129,72.3,-0.14983,4.26503,58.162,42.985,57.961,19.262,34.837,18.169,1.0,100.635,2.3,43.6,20.106,592.09,342.756,10.722,74.026
7D05F7C3,Engine Overheating,6864.0,1373.6,17.8,18.867,19.433,127.8,1.9332,3.15939,31.89,53.517,54.907,23.436,32.83,19.577,1.104,101.874,3.188,33.4,3.602,555.853,388.49,13.689,0.0
8CF75423,MAP Sensor Failure,4242.4,1850.3,26.3,14.837,4.569,62.8,16.55997,25.27754,19.683,26.255,53.222,19.052,31.765,18.732,0.992,101.259,3.735,42.3,-17.287,456.095,381.718,13.451,11.317
E57C480D,EVAP System Fault,3837.4,1628.4,50.2,16.212,28.886,83.3,6.25869,-4.25091,34.906,52.989,49.929,21.134,36.479,20.286,0.985,100.395,0.713,50.0,22.162,527.697,358.121,14.245,0.0
F4B21EA7,Throttle Body Fault,6688.8,1250.6,7.4,41.403,20.14,91.0,2.09974,-1.01996,41.391,51.76,34.195,16.925,40.985,4.456,0.993,101.411,2.454,34.2,30.475,436.702,389.411,13.578,0.0
80CB9EAC,Alternator Failure,6971.8,1321.5,35.5,22.938,43.764,68.2,-0.70214,4.55595,51.904,8.627,54.135,16.504,44.436,25.562,0.981,100.0,8.17,36.3,-6.156,644.9,280.151,11.767,73.112
49E17D2C,Engine Overheating,6947.2,1276.2,29.8,19.665,42.244,133.3,2.96723,1.80627,20.636,58.806,53.463,20.414,34.686,14.277,1.097,101.714,0.098,37.5,-1.286,559.647,391.146,13.698,36.039
50BB5398,MAP Sensor Failure,213.5,1373.4,10.9,19.844,8.862,65.8,14.4632,22.09422,17.394,39.626,56.611,18.53,35.01,22.721,1.013,100.0,3.16,26.0,17.045,471.527,216.422,13.599,66.037
33E8B101,EVAP System Fault,530.5,981.8,18.1,14.573,25.555,63.3,4.83904,-1.39836,29.181,75.897,49.458,17.826,34.881,19.54,1.008,100.439,0.472,45.2,10.928,507.151,155.761,13.869,0.0
15794980,Alternator Failure,6493.4,763.5,31.6,25.713,35.942,83.9,1.50491,-10.67121,29.568,54.744,48.147,21.418,35.313,10.134,0.991,100.0,0.0,44.8,2.382,240.336,260.341,10.764,13.461
B47D2C72,Healthy,5509.4,909.2,6.0,16.986,16.551,86.0,1.1465,-7.02615,57.22,60.04,52.436,21.74,32.711,21.611,1.004,100.936,2.169,26.0,5.797,442.278,387.507,13.755,18.912
0EC577EC,MAP Sensor Failure,2885.2,1308.3,6.7,13.516,95.963,74.0,-1.81798,-19.51046,101.849,71.452,52.672,16.802,40.396,26.722,0.995,100.0,3.562,45.8,34.0,621.609,237.205,13.582,0.0
301307B9,EVAP System Fault,811.4,1161.8,0.1,16.577,40.213,86.3,7.63145,-14.9949,41.036,53.551,50.445,16.078,35.298,16.233,1.004,101.359,0.244,54.0,3.687,483.852,359.527,13.702,0.0
89A67134,Healthy,2307.3,1136.9,0.0,13.666,33.199,70.4,3.08099,1.69792,32.878,10.731,56.997,19.15,31.953,19.355,1.002,101.516,0.0,36.4,-4.042,525.739,174.453,13.591,0.0
D31017EF,Alternator Failure,5484.7,1673.0,24.7,22.243,21.919,91.0,2.70527,-10.42886,39.652,60.547,52.44,16.078,45.847,17.824,1.007,100.882,0.36,39.2,13.895,409.859,285.963,12.332,0.0
